idcountry,year,month,id_ubicacion,distance,types,code,mag,felt,cdi,mmi,tsunami,sig,net,nst,dmin,rms,gap,magtype
1,1996,8,3,63 km S of Adak,",origin,phase-data,",p0007p89,4.1,,,,0,259,us,,,0.76,,mb
1,1996,8,3,162 km WSW of Adak,",origin,phase-data,",p0007p7s,4.3,,,,0,284,us,,,0.74,,mb
1,1996,8,3,127 km SW of Adak,",origin,phase-data,",p0007p78,4.4,,,,0,298,us,,,0.73,,mb
1,1996,8,3,64 km S of Adak,",origin,phase-data,",p0007p54,4.0,,,,0,246,us,,,0.95,,mb
1,1996,8,3,57 km SSW of Cantwell,",origin,phase-data,",996b2l6rlb,4.1,,,,0,259,ak,,,0.18,,ml
1,1996,8,3,46 km N of Adak,",origin,phase-data,",p0007p4u,4.2,,,,0,271,us,,,0.82,,mb
1,1996,8,3,68 km S of Adak,",origin,phase-data,",p0007p3q,4.2,,,,0,271,us,,,0.86,,mb
1,1996,8,3,43 km E of Teller,",origin,phase-data,",996b0xrt1m,4.4,,,,0,298,ak,,,-1.0,,mb
1,1996,8,3,52 km SSW of Adak,",origin,phase-data,",p0007p36,4.5,,,,0,312,us,,,1.27,,mb
1,1996,8,3,38 km SW of Adak,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007p1e,5.1,,,,0,400,us,,,1.2,,mwc
1,1996,8,3,83 km SW of Atka,",origin,phase-data,",p0007p1b,4.7,,,,0,340,us,,,1.0,,mb
1,1996,8,3,95 km SW of Adak,",origin,phase-data,",p0007p14,4.5,,,,0,312,us,,,1.1,,mb
1,1996,8,3,133 km ESE of Atka,",origin,phase-data,",p0007p0x,4.0,,,,0,246,us,,,0.8,,mb
1,1996,8,3,88 km ENE of Venetie,",origin,phase-data,",996axm746m,4.7,,,,0,340,ak,,,0.24,,mb
1,1996,8,3,190 km S of Adak,",origin,phase-data,",p0007nz0,4.0,,,,0,246,us,,,0.8,,mb
1,1996,8,3,61 km SSW of Adak,",origin,phase-data,",p0007nxz,4.2,,,,0,271,us,,,1.2,,mb
1,1996,8,3,126 km WSW of Adak,",focal-mechanism,moment-tensor,origin,phase-data,",p0007nvq,5.2,,,,0,416,us,,,1.0,,mwc
1,1996,8,3,129 km WSW of Adak,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007nud,5.3,,,,0,432,us,,,0.8,,mwc
1,1996,8,2,Andreanof Islands,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007nsh,6.0,,,,0,554,us,,,0.9,,mwc
1,1996,8,3,86 km SSW of Sand Point,",origin,phase-data,",p0007nsc,4.4,,,,0,298,us,,,1.0,,mb
1,1996,8,3,249 km SSE of King Cove,",origin,phase-data,",996anq3yiw,4.4,,,,0,298,ak,,,1.16,,mb
1,1996,8,3,64 km S of Adak,",origin,phase-data,",p0007npq,4.3,,,,0,284,us,,,0.9,,mb
1,1996,8,3,132 km SSW of Unalaska,",origin,phase-data,",p0007np3,4.4,,,,0,298,us,,,1.1,,mb
1,1996,8,3,58 km W of Anchor Point,",origin,phase-data,",996afjbwyv,4.0,,,,0,246,ak,,,0.23,,mb
1,1996,8,3,138 km WSW of Adak,",origin,phase-data,",p0007nfs,4.2,,,,0,271,us,,,1.0,,mb
1,1996,8,3,71 km SSW of Nikolski,",origin,phase-data,",p0007nf5,4.0,,,,0,246,us,,,1.2,,mb
1,1996,8,3,64 km SSE of Adak,",origin,phase-data,",p0007nf3,4.0,,,,0,246,us,,,1.3,,mb
1,1996,8,3,120 km E of Nikolski,",origin,phase-data,",p0007ndq,4.1,,,,0,259,us,,,0.9,,mb
1,1996,8,3,123 km ESE of Nikolski,",origin,phase-data,",p0007ndp,4.1,,,,0,259,us,,,1.0,,mb
1,1996,8,3,134 km SW of Adak,",origin,phase-data,",p0007nbe,4.1,,,,0,259,us,,,0.9,,mb
1,1996,8,3,145 km WSW of Adak,",origin,phase-data,",p0007naf,4.0,,,,0,246,us,,,0.9,,mb
1,1996,8,2,Rat Islands,",origin,phase-data,",p0007n9z,4.5,,,,0,312,us,,,1.3,,mb
1,1996,8,3,97 km SSW of Unalaska,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007n93,5.5,,,,0,465,us,,,0.9,,mwc
1,1996,8,3,181 km WSW of Nikolski,",origin,phase-data,",p0007n3x,4.0,,,,0,246,us,,,1.0,,mb
1,1996,8,2,Rat Islands,",origin,phase-data,",p0007n32,4.4,,,,0,298,us,,,0.8,,ms
1,1996,8,3,83 km SSE of False Pass,",origin,phase-data,",p0007n26,4.4,,,,0,298,us,,,0.9,,mb
1,1996,9,3,87 km ESE of Adak,",origin,phase-data,",p0007qnz,4.8,,,,0,354,us,,,1.07,,mb
1,1996,9,3,185 km E of Atka,",disassociate,origin,phase-data,",p0007qgn,4.8,,,,0,354,us,,,1.03,,mb
1,1996,9,3,93 km ESE of Atka,",origin,",996cendfpq,4.8,,,,0,354,ak,,,-1.0,,mb
1,1996,9,3,89 km SSE of Adak,",origin,phase-data,",p0007qef,4.4,,,,0,298,us,,,1.28,,mb
1,1996,9,3,39 km W of Dutch Harbor,",impact-text,origin,phase-data,",p0007q8y,4.7,,,,0,340,us,,,0.84,,mb
1,1996,9,3,100 km SSW of Atka,",origin,phase-data,",p0007q8d,4.1,,,,0,259,us,,,0.88,,mb
1,1996,9,3,124 km SW of Adak,",origin,phase-data,",p0007q4f,4.3,,,,0,284,us,,,1.4,,mb
1,1996,9,3,94 km SW of Atka,",origin,phase-data,",p0007q3t,4.6,,,,0,326,us,,,0.86,,mb
1,1996,9,3,84 km WSW of Kivalina,",origin,phase-data,",996byby1zy,4.6,,,,0,326,ak,,,-1.0,,mb
1,1996,9,2,Fox Islands,",origin,phase-data,",p0007pz5,4.4,,,,0,298,us,,,1.33,,mb
1,1996,9,3,88 km S of Atka,",focal-mechanism,moment-tensor,origin,phase-data,",p0007pxv,5.2,,,,0,416,us,,,0.81,,mwc
1,1996,9,3,81 km S of Atka,",origin,phase-data,",p0007px5,5.0,,,,0,385,us,,,0.79,,mb
1,1996,9,3,131 km WSW of Adak,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007pwp,5.1,,,,0,400,us,,,0.92,,mwc
1,1996,9,3,80 km S of False Pass,",origin,phase-data,",p0007pw7,4.3,,,,0,284,us,,,1.11,,mb
1,1996,9,3,33 km SE of Adak,",focal-mechanism,moment-tensor,origin,phase-data,",p0007pp3,5.1,,,,0,400,us,,,0.89,,mwc
1,1996,9,3,74 km SSE of Adak,",origin,phase-data,",p0007pp1,4.2,,,,0,271,us,,,1.02,,mb
1,1996,9,3,73 km SE of Unalaska,",origin,phase-data,",p0007pd5,4.2,,,,0,271,us,,,,,mb
1,1996,9,3,53 km ESE of Perryville,",impact-text,origin,phase-data,",996baymphl,4.7,,,,0,340,ak,,,0.32,,mb
1,1996,9,3,79 km SSW of Adak,",origin,phase-data,",p0007pak,4.2,,,,0,271,us,,,0.73,,mb
1,1996,9,3,122 km S of False Pass,",origin,phase-data,",p0007paj,4.5,,,,0,312,us,,,1.06,,mb
1,1996,10,3,85 km E of Adak,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007s2u,5.2,,,,0,416,us,,,0.84,,mwc
1,1996,10,3,90 km SE of Atka,",origin,phase-data,",p0007s28,5.0,,,,0,385,us,,,0.82,,mb
1,1996,10,3,121 km WSW of Adak,",origin,phase-data,",p0007s26,5.0,,,,0,385,us,,,0.93,,mb
1,1996,10,3,80 km SSW of Adak,",origin,phase-data,",p0007s0p,4.6,,,,0,326,us,,,1.39,,mb
1,1996,10,3,119 km ESE of Atka,",origin,phase-data,",p0007rz8,4.4,,,,0,298,us,,,1.12,,mb
1,1996,10,3,277 km WSW of Adak,",origin,phase-data,",p0007ryb,4.4,,,,0,298,us,,,1.25,,mb
1,1996,10,3,142 km WSW of Adak,",focal-mechanism,moment-tensor,origin,phase-data,",p0007rvu,5.2,,,,0,416,us,,,0.88,,mwc
1,1996,10,3,237 km S of Attu Station,",origin,phase-data,",p0007rvt,4.5,,,,0,312,us,,,1.19,,mb
1,1996,10,4,Gulf of Alaska,",origin,phase-data,",p0007rvc,4.4,,,,0,298,us,,,0.81,,mb
1,1996,10,3,54 km SW of Adak,",origin,phase-data,",p0007rud,4.7,,,,0,340,us,,,1.16,,mb
1,1996,10,3,134 km WSW of Adak,",origin,phase-data,",p0007rtr,4.4,,,,0,298,us,,,0.29,,mb
1,1996,10,3,31 km NNE of Paxson,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",996dlw9hf1,5.7,,,,0,500,ak,,,0.4,,mw
1,1996,10,3,89 km NE of Adak,",origin,phase-data,",p0007rsj,4.6,,,,0,326,us,,,1.0,,mb
1,1996,10,3,84 km SW of Adak,",origin,phase-data,",p0007rrz,4.7,,,,0,340,us,,,1.24,,mb
1,1996,10,3,181 km WNW of Nikolski,",origin,phase-data,",p0007rpy,4.4,,,,0,298,us,,,0.99,,mb
1,1996,10,3,47 km SSE of Nelchina,",impact-text,origin,phase-data,",996dfawu8r,4.7,,,,0,340,ak,,,0.31,,mb
1,1996,10,3,68 km WNW of Happy Valley,",impact-text,origin,phase-data,",996ddjip80,4.4,,,,0,298,ak,,,0.23,,mb
1,1996,10,3,70 km WNW of Happy Valley,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",996ddijolu,5.4,,,,0,449,ak,,,0.24,,mw
1,1996,10,3,58 km NNE of Chase,",origin,phase-data,",996dbpmzqg,4.0,,,,0,246,ak,,,0.2,,ml
1,1996,10,3,200 km W of Adak,",origin,phase-data,",p0007rfq,4.6,,,,0,326,us,,,0.95,,mb
1,1996,10,3,145 km WSW of Adak,",origin,phase-data,",p0007ran,4.2,,,,0,271,us,,,1.19,,mb
1,1996,10,3,150 km ESE of Atka,",origin,phase-data,",p0007r8s,4.6,,,,0,326,us,,,0.69,,mb
1,1996,10,3,59 km N of Atka,",origin,phase-data,",p0007r0r,4.2,,,,0,271,us,,,0.43,,mb
1,1996,10,3,20 km ESE of Atka,",origin,phase-data,",p0007qxh,4.3,,,,0,284,us,,,0.62,,mb
1,1996,10,3,194 km SE of Nikolski,",focal-mechanism,moment-tensor,origin,phase-data,",p0007qsh,5.2,,,,0,416,us,,,0.96,,mwc
1,1996,11,3,50 km NNW of Nikolski,",origin,phase-data,",p0007tn9,4.3,,,,0,284,us,,,1.21,,mb
1,1996,11,3,33 km SE of Adak,",impact-text,origin,phase-data,",p0007th0,5.0,,,,0,385,us,,,1.12,,mb
1,1996,11,3,54 km ESE of Atka,",origin,phase-data,",p0007te1,4.2,,,,0,271,us,,,1.26,,mb
1,1996,11,3,118 km SSW of Nikolski,",origin,phase-data,",p0007taw,4.7,,,,0,340,us,,,1.18,,mb
1,1996,11,3,93 km WNW of Nikolski,",origin,phase-data,",p0007ta1,5.1,,,,0,400,us,,,1.06,,mb
1,1996,11,3,113 km S of False Pass,",origin,phase-data,",p0007t9d,4.7,,,,0,340,us,,,1.18,,mb
1,1996,11,3,39 km SW of Nanwalek,",origin,phase-data,",996esreck5,4.2,,,,0,271,ak,,,0.23,,ml
1,1996,11,3,185 km WSW of Nikolski,",origin,phase-data,",p0007t4c,4.3,,,,0,284,us,,,1.42,,mb
1,1996,11,3,145 km WSW of Adak,",origin,phase-data,",p0007t3g,4.5,,,,0,312,us,,,0.76,,mb
1,1996,11,3,105 km SSW of Adak,",impact-text,origin,phase-data,",p0007t28,4.8,,,,0,354,us,,,0.84,,mb
1,1996,11,3,90 km S of False Pass,",origin,phase-data,",p0007t08,4.9,,,,0,369,us,,,1.03,,mb
1,1996,11,3,6 km NW of Sutton-Alpine,",impact-text,origin,phase-data,",996eis36ma,4.6,,,,0,326,ak,,,0.38,,mb
1,1996,11,3,60 km WNW of Anchor Point,",impact-text,origin,phase-data,",996edxmxxa,4.5,,,,0,312,ak,,,0.27,,mb
1,1996,11,3,297 km WSW of Adak,",origin,phase-data,",p0007spg,4.2,,,,0,271,us,,,0.95,,mb
1,1996,11,2,Rat Islands,",origin,phase-data,",p0007spe,4.2,,,,0,271,us,,,0.95,,mb
1,1996,11,3,61 km SSW of Adak,",origin,phase-data,",p0007sh8,4.6,,,,0,326,us,,,1.2,,mb
1,1996,11,3,109 km SSE of False Pass,",focal-mechanism,moment-tensor,origin,phase-data,",p0007sgu,5.2,,,,0,416,us,,,1.13,,mwc
1,1996,11,3,39 km NE of Pedro Bay,",origin,phase-data,",996e5q5suk,4.4,,,,0,298,ak,,,0.24,,mb
1,1996,12,3,46 km SE of Adak,",origin,phase-data,",p0007v63,4.2,,,,0,271,us,,,1.11,,mb
1,1996,12,3,139 km WSW of Adak,",origin,phase-data,",p0007v3r,4.6,,,,0,326,us,,,1.01,,mb
1,1996,12,3,131 km SE of Old Harbor,",origin,phase-data,",996gmop95n,4.9,,,,0,369,ak,,,1.01,,mb
1,1996,12,3,19 km NNE of Atka,",origin,phase-data,",p0007uyz,4.1,,,,0,259,us,,,1.04,,mb
1,1996,12,3,82 km W of Akhiok,",origin,phase-data,",996ggebs3i,4.4,,,,0,298,ak,,,0.17,,mb
1,1996,12,3,229 km ESE of Attu Station,",origin,phase-data,",p0007uu6,4.1,,,,0,259,us,,,1.33,,mb
1,1996,12,3,26 km ESE of Adak,",origin,phase-data,",p0007uqn,4.7,,,,0,340,us,,,0.78,,mb
1,1996,12,3,61 km W of Adak,",origin,phase-data,",p0007uky,4.1,,,,0,259,us,,,0.66,,mb
1,1996,12,3,138 km W of Adak,",origin,phase-data,",p0007ujn,4.3,,,,0,284,us,,,1.04,,mb
1,1996,12,3,113 km WSW of Akhiok,",origin,phase-data,",p0007uez,4.6,,,,0,326,us,,,0.72,,mb
1,1996,12,3,252 km SE of Akutan,",origin,phase-data,",p0007ucs,4.4,,,,0,298,us,,,1.19,,mb
1,1996,12,3,52 km WSW of Adak,",origin,phase-data,",p0007uc8,4.5,,,,0,312,us,,,0.75,,mb
1,1996,12,3,62 km WSW of Adak,",origin,phase-data,",p0007uc6,4.7,,,,0,340,us,,,1.02,,mb
1,1996,12,3,62 km WSW of Adak,",origin,phase-data,",p0007ubz,4.5,,,,0,312,us,,,0.76,,mb
1,1996,12,3,57 km W of Adak,",origin,phase-data,",p0007ubk,4.5,,,,0,312,us,,,0.74,,mb
1,1996,12,3,58 km WSW of Adak,",origin,phase-data,",p0007uav,4.5,,,,0,312,us,,,1.05,,mb
1,1996,12,3,59 km W of Adak,",origin,phase-data,",p0007uas,4.6,,,,0,326,us,,,1.03,,mb
1,1996,12,3,65 km WSW of Adak,",origin,phase-data,",p0007uaq,4.3,,,,0,284,us,,,0.71,,mb
1,1996,12,3,58 km WSW of Adak,",origin,phase-data,",p0007uap,4.9,,,,0,369,us,,,1.13,,mb
1,1996,12,3,166 km SSE of Adak,",origin,phase-data,",p0007ua4,4.1,,,,0,259,us,,,1.24,,mb
1,1996,12,3,44 km SW of Port Heiden,",impact-text,origin,phase-data,",996fwdh1d5,4.5,,,,0,312,ak,,,-1.0,,mb
1,1996,12,3,166 km SSE of Adak,",origin,phase-data,",p0007u8d,5.0,,,,0,385,us,,,0.87,,mb
1,1996,12,3,60 km W of Adak,",origin,phase-data,",p0007u85,4.8,,,,0,354,us,,,1.07,,mb
1,1996,12,3,62 km W of Adak,",impact-text,origin,phase-data,",p0007u82,4.8,,,,0,354,us,,,1.02,,mb
1,1996,12,3,61 km W of Adak,",origin,phase-data,",p0007u7v,4.5,,,,0,312,us,,,0.93,,mb
1,1996,12,2,Andreanof Islands,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007u7t,5.4,,,,0,449,us,,,0.98,,mwc
1,1996,12,3,195 km WNW of Adak,",origin,phase-data,",p0007u5w,4.3,,,,0,284,us,,,1.01,,mb
1,1996,12,3,129 km SE of Old Harbor,",focal-mechanism,moment-tensor,origin,phase-data,",996frcxrhs,5.5,,,,0,465,ak,,,0.36,,mw
1,1996,12,3,79 km SE of Atka,",origin,phase-data,",p0007u38,4.4,,,,0,298,us,,,0.82,,mb
1,1996,12,3,88 km SE of Atka,",origin,phase-data,",p0007u37,4.9,,,,0,369,us,,,0.73,,mb
1,1996,12,3,140 km SE of Akutan,",origin,phase-data,",p0007txy,4.7,,,,0,340,us,,,0.95,,mb
1,1996,12,3,72 km WNW of Nikolski,",origin,phase-data,",p0007tvp,4.2,,,,0,271,us,,,1.39,,mb
1,1996,12,3,96 km S of Nikolski,",origin,phase-data,",996fhl3on9,4.2,,,,0,271,ak,,,0.41,,mb
1,1996,12,3,81 km SSE of Igiugig,",origin,phase-data,",996ffpitbw,4.0,,,,0,246,ak,,,0.23,,mb
1,1997,1,3,154 km NNW of Nikolski,",origin,phase-data,",p0007whz,4.1,,,,0,259,us,,,1.06,,mb
1,1997,1,3,265 km WSW of Adak,",origin,phase-data,",p0007whk,4.1,,,,0,259,us,,,0.76,,mb
1,1997,1,3,155 km SSE of Cordova,",origin,phase-data,",9971dp9mr2,5.0,,,,0,385,ak,,,0.35,,mb
1,1997,1,3,279 km WSW of Adak,",origin,phase-data,",p0007weh,4.4,,,,0,298,us,,,1.08,,mb
1,1997,1,3,296 km WSW of Adak,",origin,phase-data,",p0007weg,4.5,,,,0,312,us,,,1.41,,mb
1,1997,1,2,Fox Islands,",origin,phase-data,",p0007wea,4.7,,,,0,340,us,,,1.01,,ms
1,1997,1,3,146 km WNW of Adak,",origin,phase-data,",p0007wbg,4.6,,,,0,326,us,,,0.91,,mb
1,1997,1,3,46 km ENE of Ouzinkie,",impact-text,origin,phase-data,",99712eqw6h,4.3,,,,0,284,ak,,,0.51,,ml
1,1997,1,3,196 km S of False Pass,",origin,phase-data,",p0007w86,4.9,,,,0,369,us,,,1.41,,mb
1,1997,1,3,133 km SSE of Old Harbor,",origin,phase-data,",997xcvu77,4.5,,,,0,312,ak,,,0.5,,mb
1,1997,1,3,139 km SSE of Old Harbor,",origin,phase-data,",997xbc9f9,4.2,,,,0,271,ak,,,0.75,,mb
1,1997,1,3,136 km SSE of Old Harbor,",focal-mechanism,moment-tensor,origin,phase-data,",997xal2t4,5.2,,,,0,416,ak,,,0.49,,mw
1,1997,1,3,117 km WSW of Adak,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007w26,5.7,,,,0,500,us,,,0.97,,mwc
1,1997,1,3,206 km SE of Sand Point,",origin,phase-data,",p0007w07,4.4,,,,0,298,us,,,1.08,,mb
1,1997,1,3,8 km S of Happy Valley,",impact-text,origin,phase-data,",997p3tdct,4.2,,,,0,271,ak,,,0.23,,ml
1,1997,1,3,20 km NE of Atka,",origin,phase-data,",p0007vvz,4.0,,,,0,246,us,,,0.85,,mb
1,1997,1,3,51 km WSW of Ferry,",origin,phase-data,",997ijflg5,4.2,,,,0,271,ak,,,0.43,,ml
1,1997,1,3,128 km S of False Pass,",focal-mechanism,moment-tensor,origin,phase-data,",p0007vnf,5.1,,,,0,400,us,,,0.94,,mwc
1,1997,1,3,47 km WSW of Adak,",origin,phase-data,",p0007vhg,4.3,,,,0,284,us,,,0.93,,mb
1,1997,2,3,45 km NNW of Gustavus,",impact-text,origin,phase-data,",9972iz6hnj,4.5,,,,0,312,ak,,,0.42,,mb
1,1997,2,3,26 km S of Port Heiden,",origin,phase-data,",p0007xnu,4.6,,,,0,326,us,,,1.08,,mb
1,1997,2,2,Rat Islands,",focal-mechanism,moment-tensor,origin,phase-data,",p0007xk3,5.3,,,,0,432,us,,,1.03,,mwc
1,1997,2,3,92 km SSW of Adak,",origin,phase-data,",p0007xhp,4.1,,,,0,259,us,,,1.12,,mb
1,1997,2,3,20 km WNW of Fishhook,",impact-text,origin,phase-data,",99727jcolf,4.7,,,,0,340,ak,,,0.22,,mb
1,1997,2,3,19 km S of Susitna North,",impact-text,origin,phase-data,",99727iqtmb,4.3,,,,0,284,ak,,,0.16,,ml
1,1997,2,3,155 km SW of Attu Station,",focal-mechanism,moment-tensor,origin,phase-data,",p0007x4h,5.1,,,,0,400,us,,,1.13,,mwc
1,1997,2,3,151 km WSW of Attu Station,",origin,phase-data,",p0007x4g,4.5,,,,0,312,us,,,1.11,,mb
1,1997,2,3,152 km SW of Attu Station,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007x44,5.5,,,,0,465,us,,,0.94,,mwc
1,1997,2,3,54 km WNW of Anchor Point,",impact-text,origin,phase-data,",9971z5ct2i,4.4,,,,0,298,ak,,,0.19,,mb
1,1997,2,3,60 km SE of Adak,",origin,phase-data,",p0007x2q,4.4,,,,0,298,us,,,0.98,,mb
1,1997,2,3,56 km SE of Adak,",origin,phase-data,",p0007x2p,4.3,,,,0,284,us,,,1.19,,mb
1,1997,2,3,41 km E of Adak,",impact-text,origin,phase-data,",p0007x25,4.7,,,,0,340,us,,,1.22,,mb
1,1997,2,3,28 km SSW of Skwentna,",impact-text,origin,phase-data,",9971u6r66k,4.4,,,,0,298,ak,,,0.21,,mb
1,1997,2,3,86 km SSW of False Pass,",origin,phase-data,",p0007wyb,4.4,,,,0,298,us,,,1.2,,mb
1,1997,2,3,176 km SSE of Adak,",origin,phase-data,",p0007wkx,4.7,,,,0,340,us,,,0.99,,mb
1,1997,3,3,115 km WSW of Adak,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007zr9,5.5,,,,0,465,us,,,0.86,,mwc
1,1997,3,3,24 km ESE of Atka,",origin,phase-data,",p0007zq1,4.1,,,,0,259,us,,,1.23,,mb
1,1997,3,3,34 km SSE of Skwentna,",origin,phase-data,",99741rn1j2,4.0,,,,0,246,ak,,,0.17,,ml
1,1997,3,3,269 km WSW of Adak,",origin,phase-data,",p0007zn2,4.0,,,,0,246,us,,,1.08,,mb
1,1997,3,3,281 km WSW of Adak,",origin,phase-data,",p0007zkz,4.7,,,,0,340,us,,,1.06,,mb
1,1997,3,3,274 km WSW of Adak,",origin,phase-data,",p0007zjb,4.1,,,,0,259,us,,,1.16,,mb
1,1997,3,3,284 km WSW of Adak,",origin,phase-data,",p0007zj8,4.3,,,,0,284,us,,,1.02,,mb
1,1997,3,3,276 km WSW of Adak,",origin,phase-data,",p0007zj5,4.3,,,,0,284,us,,,1.19,,mb
1,1997,3,3,283 km WSW of Adak,",origin,phase-data,",p0007zj4,4.5,,,,0,312,us,,,0.97,,mb
1,1997,3,3,277 km WSW of Adak,",origin,phase-data,",p0007zj3,4.5,,,,0,312,us,,,1.02,,mb
1,1997,3,3,296 km WSW of Adak,",origin,phase-data,",p0007zj1,4.0,,,,0,246,us,,,1.37,,mb
1,1997,3,3,294 km WSW of Adak,",origin,phase-data,",p0007zj0,4.0,,,,0,246,us,,,1.41,,mb
1,1997,3,3,278 km WSW of Adak,",origin,phase-data,",p0007zhx,4.5,,,,0,312,us,,,0.94,,mb
1,1997,3,3,288 km WSW of Adak,",origin,phase-data,",p0007zhu,4.3,,,,0,284,us,,,0.89,,mb
1,1997,3,3,285 km WSW of Adak,",origin,phase-data,",p0007zht,4.2,,,,0,271,us,,,0.97,,mb
1,1997,3,3,288 km WSW of Adak,",focal-mechanism,moment-tensor,origin,phase-data,",p0007zhs,5.6,,,,0,482,us,,,1.06,,mwc
1,1997,3,2,Rat Islands,",origin,phase-data,",p0007zhq,4.4,,,,0,298,us,,,1.03,,mb
1,1997,3,3,283 km WSW of Adak,",origin,phase-data,",p0007zgs,4.2,,,,0,271,us,,,0.86,,mb
1,1997,3,3,281 km WSW of Adak,",origin,phase-data,",p0007zgm,4.8,,,,0,354,us,,,0.84,,mb
1,1997,3,3,282 km WSW of Adak,",origin,phase-data,",p0007zgk,4.8,,,,0,354,us,,,0.84,,mb
1,1997,3,3,282 km WSW of Adak,",focal-mechanism,moment-tensor,origin,phase-data,",p0007zgc,5.2,,,,0,416,us,,,0.88,,mwc
1,1997,3,3,280 km WSW of Adak,",focal-mechanism,moment-tensor,origin,phase-data,",p0007zf8,5.3,,,,0,432,us,,,0.93,,mwc
1,1997,3,3,280 km WSW of Adak,",origin,phase-data,",p0007zef,4.1,,,,0,259,us,,,1.43,,mb
1,1997,3,3,283 km WSW of Adak,",origin,phase-data,",p0007zed,4.7,,,,0,340,us,,,0.98,,mb
1,1997,3,3,262 km W of Adak,",origin,phase-data,",p0007zec,4.1,,,,0,259,us,,,1.11,,mb
1,1997,3,3,273 km WSW of Adak,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007zea,6.7,,,,0,691,us,,,0.96,,mwc
1,1997,3,3,112 km WSW of Adak,",impact-text,origin,phase-data,",p0007ze3,4.8,,,,0,354,us,,,0.82,,mb
1,1997,3,3,110 km S of False Pass,",origin,phase-data,",p0007zdh,5.0,,,,0,385,us,,,1.14,,mb
1,1997,3,3,163 km WSW of Adak,",origin,phase-data,",p0007zcu,4.1,,,,0,259,us,,,0.99,,mb
1,1997,3,3,283 km WSW of Adak,",origin,phase-data,",p0007zct,4.6,,,,0,326,us,,,0.94,,mb
1,1997,3,3,169 km SSE of Nikolski,",origin,phase-data,",p0007zbp,5.0,,,,0,385,us,,,1.25,,mb
1,1997,3,3,194 km WSW of Adak,",origin,phase-data,",p0007z7m,4.2,,,,0,271,us,,,1.39,,mb
1,1997,3,3,290 km WSW of Adak,",origin,phase-data,",p0007z7c,4.3,,,,0,284,us,,,0.98,,mb
1,1997,3,3,190 km SE of Chignik,",origin,phase-data,",9973ldnk99,4.4,,,,0,298,ak,,,0.43,,mb
1,1997,3,3,122 km ESE of Nikolski,",origin,phase-data,",p0007z15,4.9,,,,0,369,us,,,1.19,,mb
1,1997,3,3,37 km NNE of Adak,",origin,phase-data,",p0007yzj,4.0,,,,0,246,us,,,1.34,,mb
1,1997,3,2,Rat Islands,",origin,phase-data,",p0007ywx,4.3,,,,0,284,us,,,1.24,,mb
1,1997,3,3,56 km SSW of Adak,",origin,phase-data,",p0007yr6,4.4,,,,0,298,us,,,1.18,,mb
1,1997,3,3,90 km S of Savoonga,",impact-text,origin,phase-data,",p0007yqg,4.6,,,,0,326,us,,,1.04,,mb
1,1997,3,3,94 km E of Nikolski,",origin,phase-data,",p0007ypx,4.4,,,,0,298,us,,,0.36,,mb
1,1997,3,3,277 km SSW of Nikolski,",origin,phase-data,",p0007ypw,4.5,,,,0,312,us,,,1.16,,ml
1,1997,3,3,82 km SW of Atka,",origin,phase-data,",p0007ynn,4.1,,,,0,259,us,,,1.3,,mb
1,1997,3,3,42 km W of Adak,",origin,phase-data,",p0007yjy,4.2,,,,0,271,us,,,0.71,,mb
1,1997,3,3,107 km WSW of Adak,",impact-text,origin,phase-data,",p0007yj2,4.8,,,,0,354,us,,,0.87,,mb
1,1997,3,3,90 km NNW of Atka,",origin,phase-data,",p0007y65,4.4,,,,0,298,us,,,1.17,,mb
1,1997,3,3,37 km S of Unalaska,",focal-mechanism,impact-text,moment-tensor,origin,phase-data,",p0007y52,5.2,,,,0,416,us,,,1.01,,mwc
1,1997,3,3,64 km WNW of Nanwalek,",origin,phase-data,",9972rlfcz3,4.2,,,,0,271,ak,,,0.22,,mb
1,1997,3,3,140 km WSW of Adak,",origin,phase-data,",p0007y25,4.8,,,,0,354,us,,,0.97,,mb
1,1997,4,3,144 km ESE of Nikolski,",origin,phase-data,",p00081dy,4.5,,,,0,312,us,,,1.15,,mb
1,1997,4,3,105 km SE of Attu Station,",origin,phase-data,",p00081du,4.0,,,,0,246,us,,,1.09,,mb
1,1997,4,3,118 km SE of Attu Station,",origin,phase-data,",p00081dt,4.7,,,,0,340,us,,,0.9,,mb
1,1997,4,3,41 km SSW of Atka,",origin,phase-data,",p00081dr,4.7,,,,0,340,us,,,0.87,,mb
1,1997,4,3,124 km S of False Pass,",origin,phase-data,",p00081de,4.1,,,,0,259,us,,,1.21,,mb
